State,Year,Month,Number of Disconnections,Total Connections,Disconnection Rate,code
Florida,2018,October,21862,415328,0.052637915,FL
Florida,2018,September,19387,413427,0.046893406,FL
Florida,2019,April,18129,420106,0.043153395,FL
Florida,2019,August,19923,422539,0.047150677,FL
Florida,2019,December,21477,423645,0.050695748,FL
Florida,2019,February,18492,418238,0.04421406,FL
Florida,2019,January,21133,415859,0.050817705,FL
Florida,2019,July,19427,422391,0.045992931,FL
Florida,2019,June,19445,420627,0.046228606,FL
Florida,2019,March,16635,419330,0.039670427,FL
Florida,2019,May,18941,420618,0.045031359,FL
Florida,2019,November,19762,424284,0.046577293,FL
Florida,2019,October,24538,423474,0.057944526,FL
Florida,2019,September,21036,421850,0.049866066,FL
Florida,2020,April,858,427846,0.002005394,FL
Florida,2020,August,21387,430825,0.049641966,FL
Florida,2020,December,146545,433666,0.33792135,FL
Florida,2020,February,106188,425534,0.249540577,FL
Florida,2020,January,129611,424126,0.305595507,FL
Florida,2020,July,9352,431147,0.021690978,FL
Florida,2020,June,1866,430674,0.004332744,FL
Florida,2020,March,52420,425809,0.123106839,FL
Florida,2020,May,463,429458,0.001078103,FL
Florida,2020,November,124693,431905,0.288704692,FL
Florida,2020,October,127172,432152,0.294276088,FL
Florida,2020,September,26206,431658,0.060710099,FL
Florida,2021,April,103226,437429,0.23598344,FL
Florida,2021,August,148333,438955,0.337923022,FL
Florida,2021,December,21906,442143,0.049545057,FL
Florida,2021,February,105325,435682,0.241747421,FL
Florida,2021,January,113942,433212,0.263016722,FL
Florida,2021,July,130301,439621,0.296393939,FL
Florida,2021,June,133181,439368,0.303119481,FL
Florida,2021,March,109398,436600,0.250568026,FL
Florida,2021,May,110167,437268,0.251943888,FL
Florida,2021,November,19539,441958,0.044210083,FL
Florida,2021,October,20490,441405,0.046419954,FL
Florida,2021,September,161153,440650,0.365716555,FL
Florida,2022,April,14636,445594,0.032846044,FL
Florida,2022,August,0,43230,0,FL
Florida,2022,February,20270,443332,0.045721942,FL
Florida,2022,January,23313,441588,0.052793554,FL
Florida,2022,July,16799,449084,0.037407256,FL
Florida,2022,June,18934,447513,0.042309385,FL
Florida,2022,March,18408,444510,0.041411892,FL
Florida,2022,May,16333,445250,0.036682762,FL
Florida,2022,October,0,,,FL
Florida,2022,September,0,,,FL
Georgia,2020,April,0,,,GA
Georgia,2020,August,23311,,,GA
Georgia,2020,December,16718,,,GA
Georgia,2020,February,857,,,GA
Georgia,2020,January,1603,,,GA
Georgia,2020,July,14234,,,GA
Georgia,2020,June,0,,,GA
Georgia,2020,March,680,,,GA
Georgia,2020,May,0,,,GA
Georgia,2020,November,16606,,,GA
Georgia,2020,October,19499,,,GA
Georgia,2020,September,18229,,,GA
Georgia,2021,April,16439,,,GA
Georgia,2021,August,21601,,,GA
Georgia,2021,December,25653,,,GA
Georgia,2021,February,17321,,,GA
Georgia,2021,January,15829,,,GA
Georgia,2021,July,20118,,,GA
Georgia,2021,June,20236,,,GA
Georgia,2021,March,17965,,,GA
Georgia,2021,May,17800,,,GA
Georgia,2021,November,23230,,,GA
Georgia,2021,October,26086,,,GA
Georgia,2021,September,24297,,,GA
Georgia,2022,April,20053,,,GA
Georgia,2022,August,25932,,,GA
Georgia,2022,February,23431,,,GA
Georgia,2022,January,9617,,,GA
Georgia,2022,July,18942,,,GA
Georgia,2022,June,19282,,,GA
Georgia,2022,March,18673,,,GA
Georgia,2022,May,18376,,,GA
Georgia,2022,October,24274,,,GA
Georgia,2022,September,27620,,,GA
Hawaii,2020,April,0,,,HI
Hawaii,2020,August,0,,,HI
Hawaii,2020,December,0,,,HI
Hawaii,2020,February,0,,,HI
Hawaii,2020,January,0,,,HI
Hawaii,2020,July,0,,,HI
Hawaii,2020,June,0,,,HI
Hawaii,2020,March,0,,,HI
Hawaii,2020,May,0,,,HI
Hawaii,2020,November,0,,,HI
Hawaii,2020,October,0,,,HI
Hawaii,2020,September,0,,,HI
Hawaii,2021,April,0,,,HI
Hawaii,2021,August,0,,,HI
Hawaii,2021,December,0,,,HI
Hawaii,2021,February,0,,,HI
Hawaii,2021,January,0,,,HI
Hawaii,2021,July,0,,,HI
Hawaii,2021,June,0,,,HI
Hawaii,2021,March,0,,,HI
Hawaii,2021,May,0,,,HI
Hawaii,2021,November,0,,,HI
Hawaii,2021,October,0,,,HI
Hawaii,2021,September,0,,,HI
Hawaii,2022,April,446,,,HI
Hawaii,2022,August,657,,,HI
Hawaii,2022,February,269,,,HI
Hawaii,2022,January,269,,,HI
Hawaii,2022,July,657,,,HI
Hawaii,2022,June,446,,,HI
Hawaii,2022,March,269,,,HI
Hawaii,2022,May,446,,,HI
Hawaii,2022,October,0,,,HI
Hawaii,2022,September,657,,,HI
Idaho,2016,December,1,27325,3.66E-05,ID
Idaho,2016,November,79,27240,0.002900147,ID
Idaho,2016,October,76,27084,0.002806085,ID
Idaho,2017,April,646,27708,0.023314566,ID
Idaho,2017,August,430,27952,0.015383515,ID
Idaho,2017,December,1,27968,3.58E-05,ID
Idaho,2017,February,56,27486,0.002037401,ID
Idaho,2017,January,3,27580,0.000108774,ID
Idaho,2017,July,429,27839,0.015410036,ID
Idaho,2017,June,405,27848,0.014543235,ID
Idaho,2017,March,533,27699,0.019242572,ID
Idaho,2017,May,846,27741,0.030496377,ID
Idaho,2017,November,37,27906,0.00132588,ID
Idaho,2017,October,419,27868,0.015035166,ID
Idaho,2017,September,374,27848,0.013430049,ID
Idaho,2018,April,468,28077,0.016668447,ID
Idaho,2018,August,451,28107,0.016045825,ID
Idaho,2018,December,2,28174,7.10E-05,ID
Idaho,2018,February,41,27999,0.001464338,ID
Idaho,2018,January,48,28007,0.001713857,ID
Idaho,2018,July,344,28107,0.012238944,ID
Idaho,2018,June,497,28145,0.017658554,ID
Idaho,2018,March,99,28092,0.003524135,ID
Idaho,2018,May,409,28050,0.014581105,ID
Idaho,2018,November,527,28181,0.018700543,ID
Idaho,2018,October,1646,28155,0.058462085,ID
Idaho,2018,September,480,28181,0.017032753,ID
Idaho,2019,April,1507,28366,0.053126983,ID
Idaho,2019,August,843,28506,0.029572722,ID
Idaho,2019,December,4,28722,0.000139266,ID
Idaho,2019,February,34,28281,0.001202221,ID
Idaho,2019,January,0,28185,0,ID
Idaho,2019,July,903,28497,0.031687546,ID
Idaho,2019,June,817,28465,0.028701915,ID
Idaho,2019,March,805,28303,0.028442215,ID
Idaho,2019,May,1096,28409,0.038579323,ID
Idaho,2019,November,131,28618,0.004577539,ID
Idaho,2019,October,495,28558,0.017333147,ID
Idaho,2019,September,818,28594,0.0286074,ID
Idaho,2020,April,0,28799,0,ID
Idaho,2020,August,272,29066,0.009358013,ID
Idaho,2020,December,3,29137,0.000102962,ID
Idaho,2020,February,10,28825,0.000346921,ID
Idaho,2020,January,7,28740,0.000243563,ID
Idaho,2020,July,82,28984,0.002829147,ID
Idaho,2020,June,0,28952,0,ID
Idaho,2020,March,12,28875,0.000415584,ID
Idaho,2020,May,1,28928,3.46E-05,ID
Idaho,2020,November,499,29136,0.017126579,ID
Idaho,2020,October,1066,29048,0.036697879,ID
Idaho,2020,September,585,29048,0.02013908,ID
Idaho,2021,April,608,29297,0.020752978,ID
Idaho,2021,August,687,29435,0.023339562,ID
Idaho,2021,December,124,29645,0.00418283,ID
Idaho,2021,February,5,29220,0.000171116,ID
Idaho,2021,January,5,29209,0.00017118,ID
Idaho,2021,July,763,29406,0.025947086,ID
Idaho,2021,June,810,29441,0.027512652,ID
Idaho,2021,March,166,29234,0.00567832,ID
Idaho,2021,May,605,29305,0.020644941,ID
Idaho,2021,November,522,29551,0.017664377,ID
Idaho,2021,October,630,29518,0.021342909,ID
Idaho,2021,September,738,29459,0.025051767,ID
Idaho,2022,April,82,,,ID
Idaho,2022,February,7,30113,0.000232458,ID
Idaho,2022,January,2,29929,6.68E-05,ID
Idaho,2022,March,527,30372,0.017351508,ID
Illinois,2013,April,2535,,,IL
Illinois,2013,August,1284,,,IL
Illinois,2013,December,0,,,IL
Illinois,2013,February,0,,,IL
Illinois,2013,January,0,,,IL
Illinois,2013,July,769,,,IL
Illinois,2013,June,627,,,IL
Illinois,2013,March,0,,,IL
Illinois,2013,May,1640,,,IL
Illinois,2013,November,393,,,IL
Illinois,2013,October,741,,,IL
Illinois,2013,September,809,,,IL
Illinois,2014,April,2172,,,IL
Illinois,2014,August,982,,,IL
Illinois,2014,December,0,,,IL
Illinois,2014,February,0,,,IL
Illinois,2014,January,0,,,IL
Illinois,2014,July,970,,,IL
Illinois,2014,June,1139,,,IL
Illinois,2014,March,0,,,IL
Illinois,2014,May,2000,,,IL
Illinois,2014,November,315,,,IL
Illinois,2014,October,950,,,IL
Illinois,2014,September,817,,,IL
Illinois,2015,April,2753,,,IL
Illinois,2015,August,1193,,,IL
Illinois,2015,December,66,,,IL
Illinois,2015,February,1,,,IL
Illinois,2015,January,3,,,IL
Illinois,2015,July,1128,,,IL
Illinois,2015,June,1016,,,IL
Illinois,2015,March,7,,,IL
Illinois,2015,May,1959,,,IL
Illinois,2015,November,541,,,IL
Illinois,2015,October,1074,,,IL
Illinois,2015,September,1117,,,IL
Illinois,2016,April,2579,8485,0.303948144,IL
Illinois,2016,August,1627,8402,0.19364437,IL
Illinois,2016,December,115,8429,0.013643374,IL
Illinois,2016,February,9,8382,0.001073729,IL
Illinois,2016,January,21,,,IL
Illinois,2016,July,1046,8412,0.124346172,IL
Illinois,2016,June,1251,8500,0.147176471,IL
Illinois,2016,March,16,8417,0.001900915,IL
Illinois,2016,May,1671,8403,0.198857551,IL
Illinois,2016,November,719,8429,0.085300747,IL
Illinois,2016,October,1214,8420,0.144180523,IL
Illinois,2016,September,1331,8446,0.157589391,IL
Illinois,2017,April,2708,8446,0.320625148,IL
Illinois,2017,August,1401,8664,0.161703601,IL
Illinois,2017,December,169,8481,0.019926895,IL
Illinois,2017,February,1,8441,0.000118469,IL
Illinois,2017,January,13,8449,0.001538644,IL
Illinois,2017,July,970,8532,0.113689639,IL
Illinois,2017,June,1361,8484,0.160419613,IL
Illinois,2017,March,21,8444,0.002486973,IL
Illinois,2017,May,2353,8453,0.278362711,IL
Illinois,2017,November,599,8479,0.070645123,IL
Illinois,2017,October,1042,8511,0.122429797,IL
Illinois,2017,September,1125,8541,0.131717597,IL
Illinois,2018,April,2018,8624,0.233998145,IL
Illinois,2018,August,1934,8521,0.226968666,IL
Illinois,2018,December,71,8502,0.008350976,IL
Illinois,2018,February,60,8470,0.007083825,IL
Illinois,2018,January,45,8518,0.00528293,IL
Illinois,2018,July,1455,8595,0.169284468,IL
Illinois,2018,June,1612,8598,0.187485462,IL
Illinois,2018,March,76,8469,0.008973905,IL
Illinois,2018,May,1380,8535,0.16168717,IL
Illinois,2018,November,577,8519,0.067730954,IL
Illinois,2018,October,1551,8532,0.181786217,IL
Illinois,2018,September,1437,8589,0.167307021,IL
Illinois,2019,April,3746,8508,0.44029149,IL
Illinois,2019,August,1987,8574,0.231747143,IL
Illinois,2019,December,226,8566,0.026383376,IL
Illinois,2019,February,38,8501,0.004470062,IL
Illinois,2019,January,5,8508,0.000587682,IL
Illinois,2019,July,1757,8537,0.205810004,IL
Illinois,2019,June,1640,8632,0.189990732,IL
Illinois,2019,March,131,8511,0.015391846,IL
Illinois,2019,May,3177,8552,0.371492049,IL
Illinois,2019,November,639,8576,0.074510261,IL
Illinois,2019,October,1567,8564,0.182975245,IL
Illinois,2019,September,1854,8646,0.214434421,IL
Illinois,2020,April,1,8516,0.000117426,IL
Illinois,2020,August,60,8628,0.006954103,IL
Illinois,2020,December,8,8694,0.000920175,IL
Illinois,2020,February,45,8520,0.00528169,IL
Illinois,2020,January,192,8546,0.022466651,IL
Illinois,2020,July,14,8530,0.001641266,IL
Illinois,2020,June,0,8610,0,IL
Illinois,2020,March,67,8531,0.00785371,IL
Illinois,2020,May,1,8536,0.000117151,IL
Illinois,2020,November,11739,8626,1.360885694,IL
Illinois,2020,October,46193,8587,5.379410737,IL
Illinois,2020,September,16210,8588,1.887517466,IL
Illinois,2021,April,18247,8636,2.112899491,IL
Illinois,2021,August,42183,8629,4.888515471,IL
Illinois,2021,December,205,8660,0.023672055,IL
Illinois,2021,February,129,8582,0.015031461,IL
Illinois,2021,January,78,8605,0.009064497,IL
Illinois,2021,July,34134,8687,3.929319673,IL
Illinois,2021,June,30984,8681,3.569174058,IL
Illinois,2021,March,176,8647,0.02035388,IL
Illinois,2021,May,32754,8692,3.768292683,IL
Illinois,2021,November,10666,8576,1.243703358,IL
Illinois,2021,October,48162,8627,5.58270546,IL
Illinois,2021,September,52197,8599,6.070124433,IL
Illinois,2022,April,38088,63552,0.599320242,IL
Illinois,2022,August,56270,8575,6.562099125,IL
Illinois,2022,December,115,8629,0.013327153,IL
Illinois,2022,February,112,8600,0.013023256,IL
Illinois,2022,January,96,8585,0.011182295,IL
Illinois,2022,July,50073,8567,5.844869849,IL
Illinois,2022,June,43297,8572,5.050979935,IL
Illinois,2022,March,479,8682,0.055171619,IL
Illinois,2022,May,68970,8569,8.048780488,IL
Illinois,2022,November,140,8628,0.01622624,IL
Illinois,2022,October,51019,8599,5.93313176,IL
Illinois,2022,September,60565,8586,7.053924994,IL
Illinois,2023,January,19,8623,0.002203409,IL
Indiana,2018,April,247.9166667,22863,0.010843576,IN
Indiana,2018,August,247.9166667,23319,0.010631531,IN
Indiana,2018,December,247.9166667,23126,0.010720257,IN
Indiana,2018,February,247.9166667,22658,0.010941684,IN
Indiana,2018,January,247.9166667,22870,0.010840257,IN
Indiana,2018,July,247.9166667,23295,0.010642484,IN
Indiana,2018,June,247.9166667,23084,0.010739762,IN
Indiana,2018,March,247.9166667,23062,0.010750007,IN
Indiana,2018,May,247.9166667,23038,0.010761206,IN
Indiana,2018,November,247.9166667,23182,0.010694361,IN
Indiana,2018,October,247.9166667,23092,0.010736041,IN
Indiana,2018,September,247.9166667,23159,0.010704982,IN
Indiana,2019,April,15626.5,2747284,0.005687981,IN
Indiana,2019,August,18217.5,2739631,0.006649618,IN
Indiana,2019,December,11063.5,2768490,0.003996222,IN
Indiana,2019,February,11246.5,2745186,0.004096808,IN
Indiana,2019,January,7841.5,2744246,0.002857433,IN
Indiana,2019,July,12896.5,2742004,0.004703312,IN
Indiana,2019,June,13515.5,2743264,0.004926795,IN
Indiana,2019,March,12673.5,2747816,0.004612208,IN
Indiana,2019,May,15642.5,2746332,0.005695779,IN
Indiana,2019,November,13532.5,2759377,0.004904187,IN
Indiana,2019,October,18526.5,2750160,0.006736517,IN
Indiana,2019,September,17244.5,2744964,0.006282232,IN
Indiana,2020,April,170.5,2772198,6.15E-05,IN
Indiana,2020,August,6707.5,2786419,0.002407212,IN
Indiana,2020,December,26551.5,2801186,0.009478664,IN
Indiana,2020,February,23811.5,2767264,0.008604708,IN
Indiana,2020,January,30311.5,2765139,0.010962017,IN
Indiana,2020,July,1363.5,2788047,0.000489052,IN
Indiana,2020,June,869.5,2784640,0.000312249,IN
Indiana,2020,March,16263.5,2771774,0.005867542,IN
Indiana,2020,May,452.5,2780151,0.000162761,IN
Indiana,2020,November,29003.5,2795454,0.010375238,IN
Indiana,2020,October,41512.5,2788978,0.014884485,IN
Indiana,2020,September,32542.5,2790074,0.011663669,IN
Indiana,2021,April,34115.75,2809629,0.012142439,IN
Indiana,2021,August,32702.75,2765754,0.011824172,IN
Indiana,2021,December,23498.75,2782329,0.008445712,IN
Indiana,2021,February,14824.75,2804931,0.005285246,IN
Indiana,2021,January,21753.75,2804016,0.007758069,IN
Indiana,2021,July,30519.75,2766930,0.011030185,IN
Indiana,2021,June,35674.75,2798958,0.012745725,IN
Indiana,2021,March,35852.75,2810536,0.012756552,IN
Indiana,2021,May,34378.75,2811111,0.012229595,IN
Indiana,2021,November,29517.75,2777808,0.010626274,IN
Indiana,2021,October,28903.75,2770958,0.010430959,IN
Indiana,2021,September,30566.75,2768691,0.011040145,IN
Indiana,2022,April,1421,,,IN
Indiana,2022,August,1364,,,IN
Indiana,2022,February,553,,,IN
Indiana,2022,January,4779,760407,0.006284792,IN
Indiana,2022,July,1690,,,IN
Indiana,2022,June,2029,,,IN
Indiana,2022,March,1623,,,IN
Indiana,2022,May,1825,,,IN
Indiana,2022,October,0,,,IN
Indiana,2022,September,19097,,,IN
Iowa,2004,April,0,25739,0,IA
Iowa,2004,August,0,26223,0,IA
Iowa,2004,December,0,26045,0,IA
Iowa,2004,February,0,25650,0,IA
Iowa,2004,January,0,25845,0,IA
Iowa,2004,July,0,25888,0,IA
Iowa,2004,June,0,26439,0,IA
Iowa,2004,March,0,25610,0,IA
Iowa,2004,May,0,26019,0,IA
Iowa,2004,November,0,26217,0,IA
Iowa,2004,October,0,26027,0,IA
Iowa,2004,September,0,26167,0,IA
Iowa,2005,April,0,26259,0,IA
Iowa,2005,August,0,26936,0,IA
Iowa,2005,December,0,26496,0,IA
Iowa,2005,February,0,25983,0,IA
Iowa,2005,January,0,26113,0,IA
Iowa,2005,July,0,26755,0,IA
Iowa,2005,June,0,27281,0,IA
Iowa,2005,March,0,26128,0,IA
Iowa,2005,May,0,27009,0,IA
Iowa,2005,November,0,26148,0,IA
Iowa,2005,October,0,26559,0,IA
Iowa,2005,September,0,26708,0,IA
Iowa,2006,April,0,26828,0,IA
Iowa,2006,August,0,27245,0,IA
Iowa,2006,December,0,26909,0,IA
Iowa,2006,February,0,26423,0,IA
Iowa,2006,January,0,26434,0,IA
Iowa,2006,July,0,27119,0,IA
Iowa,2006,June,0,27571,0,IA
Iowa,2006,March,0,26558,0,IA
Iowa,2006,May,0,27285,0,IA
Iowa,2006,November,0,26740,0,IA
Iowa,2006,October,0,26942,0,IA
Iowa,2006,September,0,26968,0,IA
Iowa,2007,April,0,27007,0,IA
Iowa,2007,August,0,27313,0,IA
Iowa,2007,December,0,27195,0,IA
Iowa,2007,February,0,26790,0,IA
Iowa,2007,January,0,26921,0,IA
Iowa,2007,July,0,27401,0,IA
Iowa,2007,June,0,27844,0,IA
Iowa,2007,March,0,26859,0,IA
Iowa,2007,May,0,27434,0,IA
Iowa,2007,November,0,27086,0,IA
Iowa,2007,October,0,27148,0,IA
Iowa,2007,September,0,27258,0,IA
Iowa,2008,April,0,27371,0,IA
Iowa,2008,August,0,27477,0,IA
Iowa,2008,December,0,26873,0,IA
Iowa,2008,February,0,27116,0,IA
Iowa,2008,January,0,27169,0,IA
Iowa,2008,July,0,27576,0,IA
Iowa,2008,June,0,28128,0,IA
Iowa,2008,March,0,27159,0,IA
Iowa,2008,May,0,28180,0,IA
Iowa,2008,November,0,26873,0,IA
Iowa,2008,October,0,26953,0,IA
Iowa,2008,September,0,27163,0,IA
Iowa,2009,April,0,27104,0,IA
Iowa,2009,August,0,27431,0,IA
Iowa,2009,December,0,27149,0,IA
Iowa,2009,February,0,26904,0,IA
Iowa,2009,January,0,26918,0,IA
Iowa,2009,July,0,27226,0,IA
Iowa,2009,June,0,27738,0,IA
Iowa,2009,March,0,27012,0,IA
Iowa,2009,May,0,27644,0,IA
Iowa,2009,November,0,27033,0,IA
Iowa,2009,October,0,27066,0,IA
Iowa,2009,September,0,27287,0,IA
Iowa,2010,April,0,27358,0,IA
Iowa,2010,August,0,27759,0,IA
Iowa,2010,December,0,27574,0,IA
Iowa,2010,February,0,27080,0,IA
Iowa,2010,January,0,27091,0,IA
Iowa,2010,July,0,27569,0,IA
Iowa,2010,June,0,28217,0,IA
Iowa,2010,March,0,27144,0,IA
Iowa,2010,May,0,28184,0,IA
Iowa,2010,November,0,27495,0,IA
Iowa,2010,October,0,27420,0,IA
Iowa,2010,September,0,27695,0,IA
Iowa,2011,April,0,27589,0,IA
Iowa,2011,August,0,27795,0,IA
Iowa,2011,December,0,27648,0,IA
Iowa,2011,February,0,27688,0,IA
Iowa,2011,January,0,27733,0,IA
Iowa,2011,July,0,27864,0,IA
Iowa,2011,June,0,28560,0,IA
Iowa,2011,March,0,27647,0,IA
